seq_id,ct10_id,geoid,logrecno,acs_year,totpop,totpop_me,nhpop,nhpop_me,nhwhi,nhwhi_me,nhaa,nhaa_me,nhna,nhna_me,nhas,nhas_me,nhpi,nhpi_me,nhoth,nhoth_me,nhmlt,nhmlt_me,lat,lat_me,nh_p,nh_mep,nhwhi_p,nhwhi_mep,nhaa_p,nhaa_mep,nhna_p,nhna_mep,nhas_p,nhas_mep,nhpi_p,nhpi_mep,nhoth_p,nhoth_mep,nhmlt_p,nhmlt_mep,lat_p,lat_mep
2243,25017357400,14000US25017357400,1673,2014-18,2344,125,2126,165,1768,170,0,12,0,12,262,95,0,12,0,12,96,45,218,149,90.7000000000000028,5.110000000000000320,75.43000000000000682,6.03000000000000025,0.000000000000000000,0.510000000000000009,0.000000000000000000,0.510000000000000009,11.179999999999999716,4.009999999999999787,0.000000000000000000,0.510000000000000009,0.000000000000000000,0.510000000000000009,4.099999999999999645,1.909999999999999920,9.300000000000000711,6.339999999999999858
2244,25017357500,14000US25017357500,1674,2014-18,2161,164,2102,165,1630,183,80,70,0,12,280,132,5,9,11,12,96,54,59,44,97.2699999999999960,1.949999999999999956,75.43000000000000682,6.24000000000000021,3.700000000000000178,3.229999999999999982,0.000000000000000000,0.560000000000000053,12.960000000000000853,6.030000000000000249,0.230000000000000010,0.419999999999999984,0.510000000000000009,0.550000000000000044,4.440000000000000391,2.479999999999999982,2.729999999999999982,2.029999999999999805
2245,25017357600,14000US25017357600,1675,2014-18,2929,240,2828,251,2009,221,0,12,0,12,702,245,0,12,29,42,88,83,101,74,96.5499999999999972,3.290000000000000036,68.59000000000000341,5.03000000000000025,0.000000000000000000,0.409999999999999976,0.000000000000000000,0.409999999999999976,23.969999999999998863,8.130000000000000782,0.000000000000000000,0.409999999999999976,0.989999999999999991,1.429999999999999938,3.000000000000000000,2.819999999999999840,3.450000000000000178,2.509999999999999787
2246,25017357700,14000US25017357700,1676,2014-18,3875,373,3503,379,2606,311,115,107,0,12,674,235,0,12,0,12,108,90,372,272,90.4000000000000057,4.469999999999999751,67.25000000000000000,4.74000000000000021,2.970000000000000195,2.750000000000000000,0.000000000000000000,0.309999999999999998,17.390000000000000568,5.830000000000000071,0.000000000000000000,0.309999999999999998,0.000000000000000000,0.309999999999999998,2.790000000000000036,2.310000000000000053,9.599999999999999645,6.959999999999999964
2247,25017357800,14000US25017357800,1677,2014-18,3937,240,3754,240,3124,245,35,35,24,37,430,110,0,12,0,12,141,72,183,115,95.3499999999999943,1.840000000000000080,79.34999999999999432,3.91999999999999993,0.890000000000000013,0.890000000000000013,0.609999999999999987,0.939999999999999947,10.919999999999999929,2.709999999999999964,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,3.580000000000000071,1.820000000000000062,4.650000000000000355,2.910000000000000142
2248,25017358100,14000US25017358100,1678,2014-18,5456,234,5329,237,3682,237,84,90,10,15,1351,176,0,17,46,55,156,112,127,120,97.6700000000000017,1.149999999999999911,67.48999999999999488,3.24000000000000021,1.540000000000000036,1.649999999999999911,0.179999999999999993,0.270000000000000018,24.760000000000001563,3.049999999999999822,0.000000000000000000,0.309999999999999998,0.839999999999999969,1.010000000000000009,2.859999999999999876,2.049999999999999822,2.330000000000000071,2.200000000000000178
2249,25017358300,14000US25017358300,1679,2014-18,5905,304,5764,319,3366,317,101,77,0,17,2043,336,0,17,54,65,200,132,141,116,97.6099999999999994,1.979999999999999982,57.00000000000000000,4.50000000000000000,1.709999999999999964,1.300000000000000044,0.000000000000000000,0.289999999999999980,34.600000000000001421,5.400000000000000355,0.000000000000000000,0.289999999999999980,0.910000000000000031,1.100000000000000089,3.390000000000000124,2.229999999999999982,2.390000000000000124,1.959999999999999964
2250,25017358400,14000US25017358400,1680,2014-18,5263,218,5064,237,3578,244,85,56,12,18,1217,198,0,17,60,73,112,54,199,124,96.2199999999999989,2.100000000000000089,67.98000000000000398,3.68000000000000016,1.620000000000000107,1.060000000000000053,0.230000000000000010,0.340000000000000024,23.120000000000000995,3.640000000000000124,0.000000000000000000,0.320000000000000007,1.139999999999999902,1.389999999999999902,2.129999999999999893,1.020000000000000018,3.779999999999999805,2.350000000000000089
2251,25017358500,14000US25017358500,1681,2014-18,5501,281,5467,283,3378,270,38,31,0,17,1817,208,0,17,0,17,234,122,34,42,99.3799999999999955,0.829999999999999960,61.40999999999999659,3.77999999999999980,0.689999999999999947,0.560000000000000053,0.000000000000000000,0.309999999999999998,33.030000000000001137,3.379999999999999893,0.000000000000000000,0.309999999999999998,0.000000000000000000,0.309999999999999998,4.250000000000000000,2.209999999999999964,0.619999999999999996,0.760000000000000009
2252,25017358600,14000US25017358600,1682,2014-18,6021,272,5973,284,4005,283,0,17,0,17,1763,233,0,17,28,46,177,150,48,80,99.2000000000000028,1.469999999999999973,66.51999999999999602,3.60999999999999988,0.000000000000000000,0.280000000000000027,0.000000000000000000,0.280000000000000027,29.280000000000001137,3.640000000000000124,0.000000000000000000,0.280000000000000027,0.469999999999999973,0.760000000000000009,2.939999999999999947,2.490000000000000213,0.800000000000000044,1.330000000000000071
2253,25017358700,14000US25017358700,1683,2014-18,5334,214,5208,244,3476,253,0,17,0,17,1595,141,0,17,40,58,97,57,126,93,97.6400000000000006,2.359999999999999876,65.17000000000000171,3.95999999999999996,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,29.899999999999998579,2.359999999999999876,0.000000000000000000,0.320000000000000007,0.750000000000000000,1.090000000000000080,1.820000000000000062,1.070000000000000062,2.359999999999999876,1.739999999999999991
2254,25017359100,14000US25017359100,1684,2014-18,6584,376,6262,401,4807,419,314,255,27,30,987,199,0,17,0,17,127,98,322,208,95.1099999999999994,2.759999999999999787,73.01000000000000512,4.80999999999999961,4.769999999999999574,3.859999999999999876,0.409999999999999976,0.460000000000000020,14.990000000000000213,2.899999999999999911,0.000000000000000000,0.260000000000000009,0.000000000000000000,0.260000000000000009,1.929999999999999938,1.479999999999999982,4.889999999999999680,3.149999999999999911
2255,25017359300,14000US25017359300,1685,2014-18,7542,375,7362,369,5940,423,197,247,0,17,1088,322,0,17,0,17,137,109,180,113,97.6099999999999994,0.619999999999999996,78.76000000000000512,4.01999999999999957,2.609999999999999876,3.270000000000000018,0.000000000000000000,0.230000000000000010,14.429999999999999716,4.209999999999999964,0.000000000000000000,0.230000000000000010,0.000000000000000000,0.230000000000000010,1.820000000000000062,1.439999999999999947,2.390000000000000124,1.489999999999999991
2256,25017360100,14000US25017360100,1686,2014-18,1975,131,1697,208,1350,198,33,47,0,12,208,142,0,12,5,8,101,53,278,164,85.9200000000000017,8.859999999999999432,68.34999999999999432,8.93999999999999950,1.669999999999999929,2.379999999999999893,0.000000000000000000,0.609999999999999987,10.529999999999999361,7.160000000000000142,0.000000000000000000,0.609999999999999987,0.250000000000000000,0.400000000000000022,5.110000000000000320,2.660000000000000142,14.080000000000000071,8.250000000000000000
2257,25017360200,14000US25017360200,1687,2014-18,4751,131,4567,177,3974,291,111,132,0,12,370,150,0,12,5,12,107,97,184,153,96.1299999999999955,2.620000000000000107,83.65000000000000568,5.66999999999999993,2.339999999999999858,2.779999999999999805,0.000000000000000000,0.250000000000000000,7.790000000000000036,3.149999999999999911,0.000000000000000000,0.250000000000000000,0.110000000000000001,0.250000000000000000,2.250000000000000000,2.040000000000000036,3.870000000000000107,3.220000000000000195
2258,25017361100,14000US25017361100,1688,2014-18,5746,348,5500,371,5142,422,55,85,0,17,145,94,0,17,0,17,158,133,246,177,95.7199999999999989,2.839999999999999858,89.48999999999999488,4.95999999999999996,0.959999999999999964,1.479999999999999982,0.000000000000000000,0.299999999999999989,2.520000000000000018,1.629999999999999893,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,2.750000000000000000,2.310000000000000053,4.280000000000000249,3.069999999999999840
2259,25017361200,14000US25017361200,1689,2014-18,7201,344,6224,391,5093,391,615,259,0,17,349,159,0,17,0,17,167,130,977,240,86.4300000000000068,3.529999999999999805,70.73000000000000398,4.25000000000000000,8.539999999999999147,3.569999999999999840,0.000000000000000000,0.239999999999999991,4.849999999999999645,2.200000000000000178,0.000000000000000000,0.239999999999999991,0.000000000000000000,0.239999999999999991,2.319999999999999840,1.800000000000000044,13.570000000000000284,3.270000000000000018
2260,25017361300,14000US25017361300,1690,2014-18,6376,321,6221,321,5097,373,99,52,0,17,852,362,0,17,0,17,173,151,155,72,97.5699999999999932,1.100000000000000089,79.93999999999999773,4.25000000000000000,1.550000000000000044,0.810000000000000053,0.000000000000000000,0.270000000000000018,13.359999999999999432,5.639999999999999680,0.000000000000000000,0.270000000000000018,0.000000000000000000,0.270000000000000018,2.709999999999999964,2.359999999999999876,2.430000000000000160,1.120000000000000107
2261,25017362100,14000US25017362100,1691,2014-18,5186,28,5102,82,4415,161,0,17,20,31,583,138,0,17,0,17,84,70,84,75,98.3799999999999955,1.489999999999999991,85.12999999999999545,3.06999999999999984,0.000000000000000000,0.330000000000000016,0.390000000000000013,0.599999999999999978,11.240000000000000213,2.660000000000000142,0.000000000000000000,0.330000000000000016,0.000000000000000000,0.330000000000000016,1.620000000000000107,1.350000000000000089,1.620000000000000107,1.449999999999999956
2262,25017363102,14000US25017363102,1692,2014-18,6798,337,6443,353,3974,446,125,121,0,17,2165,340,0,17,0,17,179,151,355,206,94.7800000000000011,2.209999999999999964,58.46000000000000085,5.88999999999999968,1.840000000000000080,1.780000000000000027,0.000000000000000000,0.250000000000000000,31.850000000000001421,4.750000000000000000,0.000000000000000000,0.250000000000000000,0.000000000000000000,0.250000000000000000,2.629999999999999893,2.220000000000000195,5.219999999999999751,3.020000000000000018
2263,25017363103,14000US25017363103,1693,2014-18,3601,272,3509,281,2421,209,62,100,0,12,878,322,0,12,27,33,121,62,92,63,97.4500000000000028,2.589999999999999858,67.23000000000000398,2.81000000000000005,1.719999999999999973,2.770000000000000018,0.000000000000000000,0.330000000000000016,24.379999999999999005,8.750000000000000000,0.000000000000000000,0.330000000000000016,0.750000000000000000,0.910000000000000031,3.359999999999999876,1.699999999999999956,2.549999999999999822,1.739999999999999991
2264,25017363104,14000US25017363104,1694,2014-18,6094,328,6001,342,4325,325,143,127,23,38,1429,420,26,41,0,17,55,55,93,107,98.4699999999999989,1.840000000000000080,70.96999999999999886,3.72000000000000020,2.350000000000000089,2.080000000000000071,0.380000000000000004,0.619999999999999996,23.449999999999999289,6.780000000000000249,0.429999999999999993,0.670000000000000040,0.000000000000000000,0.280000000000000027,0.900000000000000022,0.900000000000000022,1.530000000000000027,1.750000000000000000
2265,25017363201,14000US25017363201,1695,2014-18,3181,153,3112,152,2586,148,0,12,0,12,526,118,0,12,0,12,0,12,69,65,97.8299999999999983,0.829999999999999960,81.29999999999999716,2.52000000000000002,0.000000000000000000,0.380000000000000004,0.000000000000000000,0.380000000000000004,16.539999999999999147,3.620000000000000107,0.000000000000000000,0.380000000000000004,0.000000000000000000,0.380000000000000004,0.000000000000000000,0.380000000000000004,2.169999999999999929,2.040000000000000036
2266,25017363202,14000US25017363202,1696,2014-18,3887,166,3755,186,2520,276,36,54,0,12,898,145,0,12,0,12,301,236,132,128,96.5999999999999943,2.419999999999999929,64.82999999999999829,6.54000000000000004,0.930000000000000049,1.389999999999999902,0.000000000000000000,0.309999999999999998,23.100000000000001421,3.600000000000000089,0.000000000000000000,0.309999999999999998,0.000000000000000000,0.309999999999999998,7.740000000000000213,6.059999999999999609,3.399999999999999911,3.290000000000000036
2267,25017364101,14000US25017364101,1697,2014-18,5698,275,5468,290,5007,393,138,171,0,17,220,193,0,17,60,92,43,48,230,163,95.9599999999999937,2.109999999999999876,87.87000000000000455,5.44000000000000039,2.419999999999999929,3.000000000000000000,0.000000000000000000,0.299999999999999989,3.859999999999999876,3.379999999999999893,0.000000000000000000,0.299999999999999989,1.050000000000000044,1.610000000000000098,0.750000000000000000,0.839999999999999969,4.040000000000000036,2.850000000000000089
2268,25017364102,14000US25017364102,1698,2014-18,4902,277,4826,295,4633,287,18,30,0,12,79,91,0,12,0,12,96,87,76,108,98.4500000000000028,2.299999999999999822,94.51000000000000512,2.39999999999999991,0.369999999999999996,0.609999999999999987,0.000000000000000000,0.239999999999999991,1.610000000000000098,1.850000000000000089,0.000000000000000000,0.239999999999999991,0.000000000000000000,0.239999999999999991,1.959999999999999964,1.770000000000000018,1.550000000000000044,2.200000000000000178
2269,25017365100,14000US25017365100,1699,2014-18,8110,233,7898,267,6513,380,145,157,0,17,897,215,0,17,100,154,243,169,212,134,97.3900000000000006,1.739999999999999991,80.31000000000000227,4.08000000000000007,1.790000000000000036,1.939999999999999947,0.000000000000000000,0.209999999999999992,11.060000000000000497,2.629999999999999893,0.000000000000000000,0.209999999999999992,1.229999999999999982,1.899999999999999911,3.000000000000000000,2.080000000000000071,2.609999999999999876,1.649999999999999911
2270,25017365201,14000US25017365201,1700,2014-18,5969,227,5849,256,5048,272,0,17,6,10,675,147,0,17,0,17,120,63,120,80,97.9899999999999949,2.120000000000000107,84.56999999999999318,3.22999999999999998,0.000000000000000000,0.280000000000000027,0.100000000000000006,0.170000000000000012,11.310000000000000497,2.419999999999999929,0.000000000000000000,0.280000000000000027,0.000000000000000000,0.280000000000000027,2.009999999999999787,1.050000000000000044,2.009999999999999787,1.340000000000000080
2271,25017365202,14000US25017365202,1701,2014-18,4861,176,4769,173,4102,213,0,12,0,12,476,133,0,12,0,12,191,109,92,77,98.1099999999999994,0.220000000000000001,84.39000000000000057,3.14000000000000012,0.000000000000000000,0.250000000000000000,0.000000000000000000,0.250000000000000000,9.789999999999999147,2.709999999999999964,0.000000000000000000,0.250000000000000000,0.000000000000000000,0.250000000000000000,3.930000000000000160,2.240000000000000213,1.889999999999999902,1.580000000000000071
2272,25017366100,14000US25017366100,1702,2014-18,4891,164,4750,164,4032,177,0,12,0,12,582,124,0,12,28,44,108,132,141,89,97.1200000000000045,0.800000000000000044,82.43999999999999773,2.33999999999999986,0.000000000000000000,0.250000000000000000,0.000000000000000000,0.250000000000000000,11.900000000000000355,2.500000000000000000,0.000000000000000000,0.250000000000000000,0.569999999999999951,0.900000000000000022,2.209999999999999964,2.700000000000000178,2.879999999999999893,1.820000000000000062
2273,25017366201,14000US25017366201,1703,2014-18,3625,133,3490,157,3066,158,0,12,0,12,312,64,0,12,9,14,103,77,135,90,96.2800000000000011,2.509999999999999787,84.57999999999999829,3.06000000000000005,0.000000000000000000,0.330000000000000016,0.000000000000000000,0.330000000000000016,8.609999999999999432,1.739999999999999991,0.000000000000000000,0.330000000000000016,0.250000000000000000,0.390000000000000013,2.839999999999999858,2.120000000000000107,3.720000000000000195,2.479999999999999982
2274,25017366202,14000US25017366202,1704,2014-18,5204,184,4933,207,4039,226,81,93,0,17,664,155,54,85,12,20,83,77,271,165,94.7900000000000063,2.140000000000000124,77.60999999999999943,3.37000000000000011,1.560000000000000053,1.790000000000000036,0.000000000000000000,0.330000000000000016,12.759999999999999787,2.939999999999999947,1.040000000000000036,1.629999999999999893,0.230000000000000010,0.380000000000000004,1.590000000000000080,1.479999999999999982,5.209999999999999964,3.169999999999999929
2275,25017367100,14000US25017367100,1705,2014-18,4378,298,4271,319,3497,409,87,98,0,12,517,138,0,12,21,35,149,158,107,94,97.5600000000000023,3.000000000000000000,79.87999999999999545,7.59999999999999964,1.989999999999999991,2.229999999999999982,0.000000000000000000,0.270000000000000018,11.810000000000000497,3.049999999999999822,0.000000000000000000,0.270000000000000018,0.479999999999999982,0.800000000000000044,3.399999999999999911,3.600000000000000089,2.439999999999999947,2.140000000000000124
2276,25017367200,14000US25017367200,1706,2014-18,7689,298,7252,445,5880,552,163,109,0,17,818,359,0,17,186,231,205,145,437,311,94.3199999999999932,4.490000000000000213,76.46999999999999886,6.54000000000000004,2.120000000000000107,1.419999999999999929,0.000000000000000000,0.220000000000000001,10.640000000000000568,4.650000000000000355,0.000000000000000000,0.220000000000000001,2.419999999999999929,3.000000000000000000,2.669999999999999929,1.879999999999999893,5.679999999999999716,4.040000000000000036
2277,25017368101,14000US25017368101,1707,2014-18,6420,496,6100,512,4506,477,197,192,0,17,1201,417,0,17,1,2,195,126,320,195,95.0199999999999960,3.120000000000000107,70.18999999999999773,5.08000000000000007,3.069999999999999840,2.979999999999999982,0.000000000000000000,0.260000000000000009,18.710000000000000853,6.330000000000000071,0.000000000000000000,0.260000000000000009,0.020000000000000000,0.029999999999999999,3.040000000000000036,1.949999999999999956,4.980000000000000426,3.009999999999999787
2278,25017368102,14000US25017368102,1708,2014-18,3846,255,3596,273,2574,257,435,53,0,12,513,105,0,12,0,12,74,68,250,148,93.5000000000000000,3.459999999999999964,66.93000000000000682,5.00000000000000000,11.310000000000000497,1.159999999999999920,0.000000000000000000,0.309999999999999998,13.339999999999999858,2.580000000000000071,0.000000000000000000,0.309999999999999998,0.000000000000000000,0.309999999999999998,1.919999999999999929,1.760000000000000009,6.500000000000000000,3.819999999999999840
2279,25017368200,14000US25017368200,1709,2014-18,4326,330,3958,361,3223,316,158,113,0,12,493,117,0,12,23,36,61,43,368,205,91.4899999999999949,4.570000000000000284,74.50000000000000000,4.58999999999999986,3.649999999999999911,2.600000000000000089,0.000000000000000000,0.280000000000000027,11.400000000000000355,2.560000000000000053,0.000000000000000000,0.280000000000000027,0.530000000000000027,0.829999999999999960,1.409999999999999920,0.989999999999999991,8.509999999999999787,4.690000000000000391
2280,25017368300,14000US25017368300,1710,2014-18,5164,544,4544,522,3439,483,480,339,0,17,400,161,0,17,0,17,225,112,620,237,87.9899999999999949,4.030000000000000249,66.59999999999999432,6.19000000000000039,9.300000000000000711,6.490000000000000213,0.000000000000000000,0.330000000000000016,7.750000000000000000,3.009999999999999787,0.000000000000000000,0.330000000000000016,0.000000000000000000,0.330000000000000016,4.360000000000000320,2.120000000000000107,12.009999999999999787,4.410000000000000142
2281,25017368400,14000US25017368400,1711,2014-18,8454,562,7881,516,5704,516,585,315,0,17,1482,530,0,17,4,9,106,59,573,314,93.2199999999999989,8.699999999999999289,67.46999999999999886,4.13999999999999968,6.919999999999999929,3.700000000000000178,0.000000000000000000,0.200000000000000011,17.530000000000001137,6.160000000000000142,0.000000000000000000,0.200000000000000011,0.050000000000000003,0.110000000000000001,1.250000000000000000,0.689999999999999947,6.780000000000000249,3.689999999999999947
2282,25017368500,14000US25017368500,1712,2014-18,2861,369,1956,223,1435,220,217,142,32,45,244,113,0,12,0,12,28,41,905,366,68.3700000000000045,11.769999999999999574,50.15999999999999659,4.16000000000000014,7.580000000000000071,4.870000000000000107,1.120000000000000107,1.570000000000000062,8.529999999999999361,3.790000000000000036,0.000000000000000000,0.419999999999999984,0.000000000000000000,0.419999999999999984,0.979999999999999982,1.429999999999999938,31.629999999999999005,12.119999999999999218
2283,25017368600,14000US25017368600,1713,2014-18,5521,581,4140,448,3412,368,184,144,0,17,442,245,0,17,62,96,40,38,1381,512,74.9899999999999949,1.889999999999999902,61.79999999999999716,1.45999999999999996,3.330000000000000071,2.580000000000000071,0.000000000000000000,0.309999999999999998,8.009999999999999787,4.360000000000000320,0.000000000000000000,0.309999999999999998,1.120000000000000107,1.729999999999999982,0.719999999999999973,0.680000000000000049,25.010000000000001563,8.890000000000000568
2284,25017368700,14000US25017368700,1714,2014-18,2567,407,1291,207,1003,184,159,103,0,12,98,95,0,12,10,16,21,33,1276,461,50.2899999999999991,1.199999999999999956,39.07000000000000028,3.60999999999999988,6.190000000000000391,3.890000000000000124,0.000000000000000000,0.469999999999999973,3.819999999999999840,3.649999999999999911,0.000000000000000000,0.469999999999999973,0.390000000000000013,0.619999999999999996,0.819999999999999951,1.280000000000000027,49.710000000000000853,16.140000000000000568
2285,25017368800,14000US25017368800,1715,2014-18,5006,429,3727,492,2813,401,397,208,17,28,410,202,0,17,0,17,90,58,1279,488,74.4500000000000028,7.480000000000000426,56.18999999999999773,6.40000000000000036,7.929999999999999716,4.099999999999999645,0.340000000000000024,0.560000000000000053,8.189999999999999503,3.970000000000000195,0.000000000000000000,0.340000000000000024,0.000000000000000000,0.340000000000000024,1.800000000000000044,1.149999999999999911,25.550000000000000711,9.500000000000000000
2286,25017368901,14000US25017368901,1716,2014-18,7218,402,6480,442,4849,373,622,394,0,17,859,147,0,17,1,3,149,65,738,226,89.7800000000000011,3.540000000000000036,67.18000000000000682,3.56000000000000005,8.619999999999999218,5.440000000000000391,0.000000000000000000,0.239999999999999991,11.900000000000000355,1.929999999999999938,0.000000000000000000,0.239999999999999991,0.010000000000000000,0.040000000000000001,2.060000000000000053,0.890000000000000013,10.220000000000000639,3.080000000000000071
2287,25017368902,14000US25017368902,1717,2014-18,4646,404,4164,413,2501,414,720,267,99,108,744,159,0,12,0,12,100,57,482,203,89.6299999999999955,4.280000000000000249,53.82999999999999829,7.58000000000000007,15.500000000000000000,5.589999999999999858,2.129999999999999893,2.319999999999999840,16.010000000000001563,3.129999999999999893,0.000000000000000000,0.260000000000000009,0.000000000000000000,0.260000000000000009,2.149999999999999911,1.209999999999999964,10.369999999999999218,4.280000000000000249
2288,25017369000,14000US25017369000,1718,2014-18,1657,132,1574,130,1310,149,78,67,0,12,166,86,0,12,10,15,10,20,83,49,94.9899999999999949,2.069999999999999840,79.06000000000000227,6.41999999999999993,4.709999999999999964,4.030000000000000249,0.000000000000000000,0.719999999999999973,10.019999999999999574,5.129999999999999893,0.000000000000000000,0.719999999999999973,0.599999999999999978,0.900000000000000022,0.599999999999999978,1.209999999999999964,5.009999999999999787,2.930000000000000160
2289,25017369100,14000US25017369100,1719,2014-18,5293,364,5073,390,4386,339,485,396,0,17,85,74,0,17,0,17,117,77,220,145,95.8400000000000034,3.290000000000000036,82.85999999999999943,2.91999999999999993,9.160000000000000142,7.450000000000000178,0.000000000000000000,0.320000000000000007,1.610000000000000098,1.389999999999999902,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,2.209999999999999964,1.449999999999999956,4.160000000000000142,2.720000000000000195
2290,25017370101,14000US25017370101,1720,2014-18,7387,427,6392,403,5123,388,134,144,0,17,828,306,0,17,43,70,264,223,995,429,86.5300000000000011,2.180000000000000160,69.34999999999999432,3.39000000000000012,1.810000000000000053,1.949999999999999956,0.000000000000000000,0.230000000000000010,11.210000000000000853,4.089999999999999858,0.000000000000000000,0.230000000000000010,0.579999999999999960,0.949999999999999956,3.569999999999999840,3.009999999999999787,13.470000000000000639,5.759999999999999787
2291,25017370102,14000US25017370102,1721,2014-18,8199,545,7509,488,6147,489,266,204,16,26,876,226,0,17,144,233,60,78,690,246,91.5799999999999983,8.509999999999999787,74.96999999999999886,3.27999999999999980,3.240000000000000213,2.479999999999999982,0.200000000000000011,0.320000000000000007,10.679999999999999716,2.660000000000000142,0.000000000000000000,0.209999999999999992,1.760000000000000009,2.839999999999999858,0.729999999999999982,0.949999999999999956,8.419999999999999929,2.950000000000000178
2292,25017370201,14000US25017370201,1722,2014-18,3787,247,3677,249,3282,271,46,29,0,12,322,176,0,12,0,12,27,20,110,63,97.0999999999999943,1.770000000000000018,86.65999999999999659,4.38999999999999968,1.209999999999999964,0.760000000000000009,0.000000000000000000,0.320000000000000007,8.500000000000000000,4.610000000000000320,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,0.709999999999999964,0.530000000000000027,2.899999999999999911,1.649999999999999911
2293,25017370202,14000US25017370202,1723,2014-18,4424,298,3988,363,3656,383,73,69,0,12,110,83,0,12,125,190,24,26,436,346,90.1400000000000006,5.519999999999999574,82.64000000000000057,6.62999999999999989,1.649999999999999911,1.560000000000000053,0.000000000000000000,0.270000000000000018,2.490000000000000213,1.870000000000000107,0.000000000000000000,0.270000000000000018,2.830000000000000071,4.290000000000000036,0.540000000000000036,0.589999999999999969,9.859999999999999432,7.790000000000000036
2294,25017370300,14000US25017370300,1724,2014-18,5756,448,5085,459,4455,417,62,61,0,17,494,168,0,17,0,17,74,65,671,448,88.3400000000000034,4.040000000000000036,77.40000000000000568,4.01999999999999957,1.080000000000000071,1.060000000000000053,0.000000000000000000,0.299999999999999989,8.580000000000000071,2.839999999999999858,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,1.290000000000000036,1.120000000000000107,11.660000000000000142,7.730000000000000426
2295,25017370400,14000US25017370400,1725,2014-18,5550,440,5054,559,4510,532,73,63,0,17,350,186,0,17,0,17,121,69,496,316,91.0600000000000023,7.019999999999999574,81.26000000000000512,7.09999999999999964,1.320000000000000062,1.129999999999999893,0.000000000000000000,0.309999999999999998,6.309999999999999609,3.310000000000000053,0.000000000000000000,0.309999999999999998,0.000000000000000000,0.309999999999999998,2.180000000000000160,1.229999999999999982,8.939999999999999503,5.650000000000000355
2296,25017373100,14000US25017373100,1726,2014-18,5027,393,4865,409,3390,331,342,292,0,17,910,385,0,17,19,29,204,138,162,125,96.7800000000000011,2.990000000000000213,67.43999999999999773,3.93999999999999995,6.799999999999999822,5.780000000000000249,0.000000000000000000,0.340000000000000024,18.100000000000001421,7.530000000000000249,0.000000000000000000,0.340000000000000024,0.380000000000000004,0.579999999999999960,4.059999999999999609,2.729999999999999982,3.220000000000000195,2.470000000000000195
2297,25017373200,14000US25017373200,1727,2014-18,4850,356,4516,344,3503,329,249,160,0,12,559,219,8,14,112,139,85,69,334,238,93.1099999999999994,1.899999999999999911,72.23000000000000398,4.23000000000000043,5.129999999999999893,3.279999999999999805,0.000000000000000000,0.250000000000000000,11.529999999999999361,4.440000000000000391,0.160000000000000003,0.289999999999999980,2.310000000000000053,2.859999999999999876,1.750000000000000000,1.419999999999999929,6.889999999999999680,4.879999999999999893
2298,25017373300,14000US25017373300,1728,2014-18,3141,268,3029,274,2372,335,79,61,0,12,504,172,0,12,0,12,74,83,112,64,96.4300000000000068,2.899999999999999911,75.51999999999999602,8.50000000000000000,2.520000000000000018,1.929999999999999938,0.000000000000000000,0.380000000000000004,16.050000000000000711,5.299999999999999822,0.000000000000000000,0.380000000000000004,0.000000000000000000,0.380000000000000004,2.359999999999999876,2.629999999999999893,3.569999999999999840,2.009999999999999787
2299,25017373400,14000US25017373400,1729,2014-18,3490,325,3231,307,2515,297,154,159,6,10,357,102,0,12,20,30,179,101,259,143,92.5799999999999983,1.750000000000000000,72.06000000000000227,5.23000000000000043,4.410000000000000142,4.540000000000000036,0.170000000000000012,0.289999999999999980,10.230000000000000426,2.759999999999999787,0.000000000000000000,0.340000000000000024,0.569999999999999951,0.859999999999999987,5.129999999999999893,2.850000000000000089,7.419999999999999929,4.040000000000000036
2300,25017373500,14000US25017373500,1730,2014-18,5880,354,5524,376,4713,340,112,111,0,17,557,166,0,17,16,22,126,67,356,200,93.9500000000000028,2.979999999999999982,80.15000000000000568,3.18999999999999995,1.899999999999999911,1.879999999999999893,0.000000000000000000,0.289999999999999980,9.470000000000000639,2.759999999999999787,0.000000000000000000,0.289999999999999980,0.270000000000000018,0.369999999999999996,2.140000000000000124,1.129999999999999893,6.049999999999999822,3.379999999999999893
2301,25017373600,14000US25017373600,1731,2014-18,6333,367,5920,370,4494,361,250,147,7,14,916,170,0,17,13,18,240,96,413,117,93.4800000000000040,2.189999999999999947,70.95999999999999375,3.95000000000000018,3.950000000000000178,2.310000000000000053,0.110000000000000001,0.220000000000000001,14.460000000000000853,2.549999999999999822,0.000000000000000000,0.270000000000000018,0.209999999999999992,0.280000000000000027,3.790000000000000036,1.500000000000000000,6.519999999999999574,1.810000000000000053
