seq_id,bg10_id,geoid,logrecno,acs_year,pop16,pop16_me,lf,lf_me,clf,clf_me,emp,emp_me,unemp,unemp_me,aflf,aflf_me,nlf,nlf_me,lf_p,lf_mep,clf_p,clf_mep,emp_p,emp_mep,unemp_p,unemp_mep,aflf_p,aflf_mep,nlf_p,nlf_mep
36738,250173111002,15000US250173111002,4227,2014-18,1171,233,839,184,839,184,795,172,44,33,0,12,332,91,71.650000000000006,6.61000000000000032,100.000000000000000,21.92999999999999972,94.760000000000005,29.190000000000001279,5.24000000000000021,3.75999999999999979,0.000000000000000000,1.42999999999999994,28.35000000000000142,5.33999999999999986
36739,250173112001,15000US250173112001,4228,2014-18,1158,234,726,173,726,173,683,179,43,38,0,12,432,127,62.689999999999998,7.91999999999999993,100.000000000000000,23.82999999999999829,94.079999999999998,10.259999999999999787,5.91999999999999993,5.04000000000000004,0.000000000000000000,1.64999999999999991,37.31000000000000227,7.96999999999999975
36740,250173112002,15000US250173112002,4229,2014-18,1100,233,640,166,640,166,633,165,7,11,0,12,460,128,58.180000000000000,8.71000000000000085,100.000000000000000,25.94000000000000128,98.909999999999997,2.560000000000000053,1.09000000000000008,1.69999999999999996,0.000000000000000000,1.87999999999999989,41.82000000000000028,7.54999999999999982
36741,250173113001,15000US250173113001,4230,2014-18,1021,298,776,254,776,254,671,252,105,54,0,12,245,110,76.000000000000000,11.25999999999999979,100.000000000000000,32.72999999999999687,86.469999999999999,15.919999999999999929,13.52999999999999936,5.37000000000000011,0.000000000000000000,1.55000000000000004,24.00000000000000000,8.18999999999999950
36742,250173113002,15000US250173113002,4231,2014-18,1086,298,736,230,736,230,733,229,3,6,0,12,350,131,67.769999999999996,10.13000000000000078,100.000000000000000,31.25000000000000000,99.590000000000003,44.009999999999998010,0.40999999999999998,0.81000000000000005,0.000000000000000000,1.62999999999999989,32.22999999999999687,8.19999999999999929
36743,250173113003,15000US250173113003,4232,2014-18,1052,346,777,231,777,231,743,215,34,50,0,12,275,151,73.859999999999999,32.75000000000000000,100.000000000000000,29.73000000000000043,95.620000000000005,39.670000000000001705,4.37999999999999989,6.29999999999999982,0.000000000000000000,1.54000000000000004,26.14000000000000057,11.49000000000000021
36744,250173114001,15000US250173114001,4233,2014-18,523,253,380,233,380,233,348,230,32,40,0,12,143,104,72.659999999999997,27.37000000000000099,100.000000000000000,61.32000000000000028,91.579999999999998,22.589999999999999858,8.41999999999999993,9.16999999999999993,0.000000000000000000,3.16000000000000014,27.33999999999999986,14.84999999999999964
36745,250173114002,15000US250173114002,4234,2014-18,622,280,424,221,424,221,407,207,17,30,0,12,198,102,68.170000000000002,17.91000000000000014,100.000000000000000,52.11999999999999744,95.989999999999995,69.909999999999996589,4.00999999999999979,6.75999999999999979,0.000000000000000000,2.83000000000000007,31.82999999999999829,7.96999999999999975
36746,250173114003,15000US250173114003,4235,2014-18,1777,384,1104,251,1104,251,999,213,105,103,0,12,673,230,62.130000000000003,4.38999999999999968,100.000000000000000,22.73999999999999844,90.489999999999995,28.199999999999999289,9.50999999999999979,9.08000000000000007,0.000000000000000000,1.09000000000000008,37.86999999999999744,10.02999999999999936
36747,250173114004,15000US250173114004,4236,2014-18,2036,412,1608,400,1608,400,1511,380,97,92,0,12,428,204,78.980000000000004,11.42999999999999972,100.000000000000000,24.87999999999999901,93.969999999999999,3.470000000000000195,6.03000000000000025,5.51999999999999957,0.000000000000000000,0.75000000000000000,21.01999999999999957,9.07000000000000028
36748,250173115001,15000US250173115001,4237,2014-18,715,257,554,202,554,202,517,192,37,37,0,12,161,110,77.480000000000004,4.75000000000000000,100.000000000000000,36.46000000000000085,93.319999999999993,6.580000000000000071,6.67999999999999972,6.21999999999999975,0.000000000000000000,2.16999999999999993,22.51999999999999957,13.08000000000000007
36749,250173115002,15000US250173115002,4238,2014-18,1156,293,803,240,803,240,766,229,37,37,0,12,353,117,69.459999999999994,11.00000000000000000,100.000000000000000,29.89000000000000057,95.390000000000001,0.640000000000000013,4.61000000000000032,4.40000000000000036,0.000000000000000000,1.48999999999999999,30.53999999999999915,6.51999999999999957
36750,250173115003,15000US250173115003,4239,2014-18,646,206,411,126,411,126,383,127,28,25,0,12,235,124,63.619999999999997,28.14000000000000057,100.000000000000000,30.66000000000000014,93.189999999999998,11.779999999999999361,6.80999999999999961,5.70999999999999996,0.000000000000000000,2.91999999999999993,36.38000000000000256,15.28999999999999915
36751,250173116001,15000US250173116001,4240,2014-18,1193,278,801,199,801,199,776,190,25,41,0,12,392,131,67.140000000000001,5.78000000000000025,100.000000000000000,24.83999999999999986,96.879999999999995,33.789999999999999147,3.12000000000000011,5.05999999999999961,0.000000000000000000,1.50000000000000000,32.85999999999999943,7.87000000000000011
36752,250173116002,15000US250173116002,4241,2014-18,1157,309,834,278,834,278,807,280,27,32,0,12,323,98,72.079999999999998,14.38000000000000078,100.000000000000000,33.32999999999999829,96.760000000000005,9.320000000000000284,3.24000000000000021,3.68000000000000016,0.000000000000000000,1.43999999999999995,27.92000000000000171,4.01999999999999957
36753,250173116003,15000US250173116003,4242,2014-18,605,173,353,125,353,125,324,123,29,33,0,12,252,167,58.350000000000001,12.18999999999999950,100.000000000000000,35.40999999999999659,91.780000000000001,12.560000000000000497,8.22000000000000064,8.88000000000000078,0.000000000000000000,3.39999999999999991,41.64999999999999858,24.89999999999999858
36754,250173116004,15000US250173116004,4243,2014-18,751,241,546,190,546,190,503,197,43,51,0,12,205,108,72.700000000000003,9.77999999999999936,100.000000000000000,34.79999999999999716,92.120000000000005,16.559999999999998721,7.87999999999999989,8.92999999999999972,0.000000000000000000,2.20000000000000018,27.30000000000000071,11.41000000000000014
36755,250173116005,15000US250173116005,4244,2014-18,666,215,490,189,490,189,490,189,0,12,0,12,176,95,73.569999999999993,15.52999999999999936,100.000000000000000,38.57000000000000028,100.000000000000000,38.570000000000000284,0.00000000000000000,2.45000000000000018,0.000000000000000000,2.45000000000000018,26.42999999999999972,11.42999999999999972
36756,250173117001,15000US250173117001,4245,2014-18,844,218,582,172,582,172,532,160,50,49,0,12,262,94,68.959999999999994,9.90000000000000036,100.000000000000000,29.55000000000000071,91.409999999999997,5.099999999999999645,8.58999999999999986,8.02999999999999936,0.000000000000000000,2.06000000000000005,31.03999999999999915,7.73000000000000043
36757,250173117002,15000US250173117002,4246,2014-18,1104,267,734,236,734,236,680,235,54,52,0,12,370,140,66.489999999999995,14.08999999999999986,100.000000000000000,32.14999999999999858,92.640000000000001,11.740000000000000213,7.36000000000000032,6.67999999999999972,0.000000000000000000,1.62999999999999989,33.50999999999999801,9.75000000000000000
36758,250173117003,15000US250173117003,4247,2014-18,827,260,516,170,516,170,468,148,48,53,0,12,311,169,62.390000000000001,6.15000000000000036,100.000000000000000,32.95000000000000284,90.700000000000003,41.420000000000001705,9.30000000000000071,9.80000000000000071,0.000000000000000000,2.33000000000000007,37.60999999999999943,16.67000000000000171
36786,250173131013,15000US250173131013,4275,2014-18,970,235,863,223,863,223,822,208,41,45,0,12,107,75,88.969999999999999,8.00000000000000000,100.000000000000000,25.83999999999999986,95.250000000000000,34.450000000000002842,4.75000000000000000,5.07000000000000028,0.000000000000000000,1.38999999999999990,11.02999999999999936,7.25999999999999979
36759,250173117004,15000US250173117004,4248,2014-18,1299,363,1058,302,1058,302,1026,306,32,26,0,12,241,135,81.450000000000003,4.74000000000000021,100.000000000000000,28.53999999999999915,96.980000000000004,8.380000000000000782,3.02000000000000002,2.29999999999999982,0.000000000000000000,1.12999999999999989,18.55000000000000071,9.00999999999999979
36760,250173118001,15000US250173118001,4249,2014-18,1547,488,1067,387,1067,387,1011,386,56,44,0,12,480,206,68.969999999999999,12.34999999999999964,100.000000000000000,36.27000000000000313,94.750000000000000,11.300000000000000711,5.25000000000000000,3.66000000000000014,0.000000000000000000,1.12000000000000011,31.03000000000000114,9.02999999999999936
36761,250173118002,15000US250173118002,4250,2014-18,1450,309,811,221,811,221,686,191,125,82,0,12,639,196,55.930000000000000,9.50000000000000000,100.000000000000000,27.25000000000000000,84.590000000000003,4.830000000000000071,15.41000000000000014,9.19999999999999929,0.000000000000000000,1.47999999999999998,44.07000000000000028,9.72000000000000064
36762,250173119001,15000US250173119001,4251,2014-18,1059,263,633,173,633,173,582,161,51,49,0,12,426,160,59.770000000000003,6.82000000000000028,100.000000000000000,27.32999999999999829,91.939999999999998,3.930000000000000160,8.06000000000000050,7.41999999999999993,0.000000000000000000,1.89999999999999991,40.22999999999999687,11.33000000000000007
36763,250173119002,15000US250173119002,4252,2014-18,1069,218,412,163,412,163,310,133,102,54,0,12,657,140,38.539999999999999,13.07000000000000028,100.000000000000000,39.56000000000000227,75.239999999999995,12.490000000000000213,24.76000000000000156,8.71000000000000085,0.000000000000000000,2.91000000000000014,61.46000000000000085,3.79999999999999982
36764,250173120001,15000US250173120001,4253,2014-18,796,173,543,125,543,125,521,124,22,23,0,12,253,85,68.219999999999999,5.17999999999999972,100.000000000000000,23.01999999999999957,95.950000000000003,5.799999999999999822,4.04999999999999982,4.12999999999999989,0.000000000000000000,2.20999999999999996,31.78000000000000114,8.14000000000000057
36765,250173120002,15000US250173120002,4254,2014-18,1272,191,862,181,862,181,758,179,104,56,0,12,410,120,67.769999999999996,9.94999999999999929,100.000000000000000,21.00000000000000000,87.939999999999998,9.500000000000000000,12.06000000000000050,5.98000000000000043,0.000000000000000000,1.38999999999999990,32.22999999999999687,8.09999999999999964
36766,250173121001,15000US250173121001,4255,2014-18,865,251,473,192,473,192,410,172,63,40,0,12,392,131,54.680000000000000,15.51999999999999957,100.000000000000000,40.59000000000000341,86.680000000000007,9.179999999999999716,13.32000000000000028,6.50000000000000000,0.000000000000000000,2.54000000000000004,45.32000000000000028,7.50999999999999979
36767,250173121002,15000US250173121002,4256,2014-18,670,311,373,159,373,159,342,167,31,37,0,12,297,243,55.670000000000002,35.09000000000000341,100.000000000000000,42.63000000000000256,91.689999999999998,21.839999999999999858,8.31000000000000050,9.26999999999999957,0.000000000000000000,3.22000000000000020,44.32999999999999829,29.87000000000000099
36768,250173121003,15000US250173121003,4257,2014-18,886,222,595,191,595,191,525,196,70,49,0,12,291,124,67.159999999999997,13.48000000000000043,100.000000000000000,32.10000000000000142,88.239999999999995,16.820000000000000284,11.75999999999999979,7.32000000000000028,0.000000000000000000,2.02000000000000002,32.84000000000000341,11.32000000000000028
36769,250173122001,15000US250173122001,4258,2014-18,1423,251,1074,216,1074,216,1003,223,71,58,0,12,349,142,75.469999999999999,7.29000000000000004,100.000000000000000,20.10999999999999943,93.390000000000001,8.849999999999999645,6.61000000000000032,5.23000000000000043,0.000000000000000000,1.12000000000000011,24.53000000000000114,8.99000000000000021
36770,250173122002,15000US250173122002,4259,2014-18,817,247,643,186,643,186,635,184,8,12,0,12,174,95,78.700000000000003,32.92999999999999972,100.000000000000000,28.92999999999999972,98.760000000000005,1.669999999999999929,1.23999999999999999,1.83000000000000007,0.000000000000000000,1.87000000000000011,21.30000000000000071,9.67999999999999972
36771,250173122003,15000US250173122003,4260,2014-18,708,256,425,170,425,170,413,167,12,16,0,12,283,133,60.030000000000001,10.26999999999999957,100.000000000000000,40.00000000000000000,97.180000000000007,5.750000000000000000,2.81999999999999984,3.58999999999999986,0.000000000000000000,2.81999999999999984,39.96999999999999886,12.00000000000000000
36772,250173122004,15000US250173122004,4261,2014-18,713,260,450,187,450,187,438,188,12,18,0,12,263,108,63.109999999999999,12.58000000000000007,100.000000000000000,41.56000000000000227,97.329999999999998,10.460000000000000853,2.66999999999999993,3.83999999999999986,0.000000000000000000,2.66999999999999993,36.89000000000000057,6.96999999999999975
36773,250173123001,15000US250173123001,4262,2014-18,1138,392,841,346,841,346,823,341,18,35,0,12,297,156,73.900000000000006,16.62000000000000099,100.000000000000000,41.14000000000000057,97.859999999999999,4.809999999999999609,2.14000000000000012,4.07000000000000028,0.000000000000000000,1.42999999999999994,26.10000000000000142,10.34999999999999964
36774,250173123002,15000US250173123002,4263,2014-18,1274,420,864,291,864,291,753,274,111,45,0,12,410,218,67.819999999999993,4.67999999999999972,100.000000000000000,33.67999999999999972,87.150000000000006,12.000000000000000000,12.84999999999999964,2.89999999999999991,0.000000000000000000,1.38999999999999990,32.17999999999999972,13.42999999999999972
36775,250173123003,15000US250173123003,4264,2014-18,1834,433,1348,413,1348,413,1224,354,124,91,0,12,486,150,73.500000000000000,14.34999999999999964,100.000000000000000,30.64000000000000057,90.799999999999997,38.259999999999998010,9.19999999999999929,6.12999999999999989,0.000000000000000000,0.89000000000000001,26.50000000000000000,5.26999999999999957
36776,250173124001,15000US250173124001,4265,2014-18,415,91,107,51,107,51,102,51,5,7,0,12,308,62,25.780000000000001,10.91000000000000014,100.000000000000000,47.65999999999999659,95.329999999999998,14.400000000000000355,4.66999999999999993,6.15000000000000036,0.000000000000000000,11.21000000000000085,74.21999999999999886,22.08999999999999986
36777,250173124002,15000US250173124002,4266,2014-18,1383,189,903,139,903,139,804,119,99,61,0,12,480,115,65.290000000000006,4.62999999999999989,100.000000000000000,15.39000000000000057,89.040000000000006,19.010000000000001563,10.96000000000000085,6.54000000000000004,0.000000000000000000,1.33000000000000007,34.71000000000000085,6.83000000000000007
36778,250173125011,15000US250173125011,4267,2014-18,1472,211,1158,186,1158,186,1127,187,31,28,0,12,314,103,78.670000000000002,5.70000000000000018,100.000000000000000,16.05999999999999872,97.319999999999993,4.049999999999999822,2.68000000000000016,2.37999999999999989,0.000000000000000000,1.04000000000000004,21.32999999999999829,6.29000000000000004
36779,250173125012,15000US250173125012,4268,2014-18,660,297,484,251,484,251,441,219,43,47,0,12,176,94,73.329999999999998,18.89999999999999858,100.000000000000000,51.85999999999999943,91.120000000000005,65.420000000000001705,8.88000000000000078,8.55000000000000071,0.000000000000000000,2.47999999999999998,26.67000000000000171,7.66999999999999993
36780,250173125013,15000US250173125013,4269,2014-18,1398,214,1052,215,1052,215,936,190,116,83,0,12,346,118,75.250000000000000,10.18999999999999950,100.000000000000000,20.44000000000000128,88.969999999999999,25.629999999999999005,11.02999999999999936,7.55999999999999961,0.000000000000000000,1.13999999999999990,24.75000000000000000,7.54000000000000004
36781,250173125021,15000US250173125021,4270,2014-18,1696,275,1176,240,1176,240,1088,213,88,69,0,12,520,148,69.340000000000003,8.58999999999999986,100.000000000000000,20.41000000000000014,92.519999999999996,26.160000000000000142,7.48000000000000043,5.66999999999999993,0.000000000000000000,1.02000000000000002,30.66000000000000014,7.16999999999999993
36782,250173125022,15000US250173125022,4271,2014-18,618,181,494,158,494,158,434,145,60,66,0,12,124,53,79.939999999999998,10.26999999999999957,100.000000000000000,31.98000000000000043,87.849999999999994,8.480000000000000426,12.15000000000000036,12.77999999999999936,0.000000000000000000,2.43000000000000016,20.05999999999999872,6.25000000000000000
36783,250173125023,15000US250173125023,4272,2014-18,931,137,587,118,587,118,570,123,17,18,0,12,344,84,63.049999999999997,8.63000000000000078,100.000000000000000,20.10000000000000142,97.099999999999994,7.620000000000000107,2.89999999999999991,3.00999999999999979,0.000000000000000000,2.04000000000000004,36.95000000000000284,7.20000000000000018
36784,250173131011,15000US250173131011,4273,2014-18,1979,465,1472,453,1472,453,1441,453,31,37,0,12,507,160,74.379999999999995,14.77999999999999936,100.000000000000000,30.76999999999999957,97.890000000000001,6.280000000000000249,2.10999999999999988,2.43000000000000016,0.000000000000000000,0.81999999999999995,25.62000000000000099,5.40000000000000036
36785,250173131012,15000US250173131012,4274,2014-18,2180,382,1651,310,1651,310,1564,286,87,69,0,12,529,206,75.730000000000004,5.11000000000000032,100.000000000000000,18.78000000000000114,94.730000000000004,24.829999999999998295,5.26999999999999957,4.05999999999999961,0.000000000000000000,0.72999999999999998,24.26999999999999957,8.43999999999999950
36787,250173131021,15000US250173131021,4276,2014-18,582,211,418,167,418,167,373,141,45,72,0,12,164,92,71.819999999999993,12.06000000000000050,100.000000000000000,39.95000000000000284,89.230000000000004,49.079999999999998295,10.76999999999999957,16.67999999999999972,0.000000000000000000,2.87000000000000011,28.17999999999999972,12.06000000000000050
36788,250173131022,15000US250173131022,4277,2014-18,731,237,518,191,518,191,518,191,0,12,0,12,213,109,70.859999999999999,12.44999999999999929,100.000000000000000,36.86999999999999744,100.000000000000000,36.869999999999997442,0.00000000000000000,2.31999999999999984,0.000000000000000000,2.31999999999999984,29.14000000000000057,11.53999999999999915
36789,250173131023,15000US250173131023,4278,2014-18,2315,323,1618,279,1618,279,1577,282,41,46,0,12,697,193,69.890000000000001,7.08000000000000007,100.000000000000000,17.23999999999999844,97.469999999999999,4.620000000000000107,2.52999999999999980,2.81000000000000005,0.000000000000000000,0.73999999999999999,30.10999999999999943,7.20000000000000018
36790,250173131024,15000US250173131024,4279,2014-18,1348,361,1056,306,1056,306,950,250,106,90,0,12,292,126,78.340000000000003,8.66999999999999993,100.000000000000000,28.98000000000000043,89.959999999999994,35.210000000000000853,10.03999999999999915,8.00999999999999979,0.000000000000000000,1.13999999999999990,21.66000000000000014,7.33000000000000007
36791,250173141011,15000US250173141011,4280,2014-18,1608,310,1073,270,1073,270,1009,253,64,78,0,12,535,133,66.730000000000004,10.78999999999999915,100.000000000000000,25.16000000000000014,94.040000000000006,33.399999999999998579,5.95999999999999996,7.11000000000000032,0.000000000000000000,1.12000000000000011,33.27000000000000313,5.21999999999999975
36792,250173141012,15000US250173141012,4281,2014-18,1317,272,910,286,910,286,910,286,0,12,0,12,407,167,69.099999999999994,16.37000000000000099,100.000000000000000,31.42999999999999972,100.000000000000000,31.429999999999999716,0.00000000000000000,1.32000000000000006,0.000000000000000000,1.32000000000000006,30.89999999999999858,10.96000000000000085
36793,250173141021,15000US250173141021,4283,2014-18,1436,387,1123,394,1123,394,1110,393,13,22,0,12,313,190,78.200000000000003,17.57000000000000028,100.000000000000000,35.07999999999999829,98.840000000000003,4.700000000000000178,1.15999999999999992,1.91999999999999993,0.000000000000000000,1.07000000000000006,21.80000000000000071,11.85999999999999943
36794,250173141022,15000US250173141022,4284,2014-18,1416,487,1058,356,1058,356,978,344,80,75,0,12,358,175,74.719999999999999,35.95000000000000284,100.000000000000000,33.64999999999999858,92.439999999999998,9.470000000000000639,7.55999999999999961,6.62000000000000011,0.000000000000000000,1.12999999999999989,25.28000000000000114,8.77999999999999936
36795,250173141023,15000US250173141023,4285,2014-18,1026,299,735,275,630,224,597,222,33,40,105,161,291,118,71.640000000000001,16.80999999999999872,85.709999999999994,44.24000000000000199,94.760000000000005,10.320000000000000284,5.24000000000000021,6.07000000000000028,14.289999999999999147,21.23999999999999844,28.35999999999999943,8.00000000000000000
36796,250173141024,15000US250173141024,4286,2014-18,1456,329,925,249,915,249,882,251,33,39,10,18,531,190,63.530000000000001,9.28999999999999915,98.920000000000002,3.95000000000000018,96.390000000000001,8.019999999999999574,3.60999999999999988,4.15000000000000036,1.080000000000000071,1.91999999999999993,36.46999999999999886,10.11999999999999922
36797,250173141025,15000US250173141025,4287,2014-18,1086,284,526,264,526,264,495,252,31,49,0,12,560,146,48.430000000000000,20.75000000000000000,100.000000000000000,50.18999999999999773,94.109999999999999,8.019999999999999574,5.88999999999999968,8.83000000000000007,0.000000000000000000,2.27999999999999980,51.57000000000000028,19.03999999999999915
36798,250173142001,15000US250173142001,4288,2014-18,1042,306,774,297,774,297,734,279,40,44,0,12,268,101,74.280000000000001,18.35000000000000142,100.000000000000000,38.36999999999999744,94.829999999999998,51.219999999999998863,5.16999999999999993,5.33000000000000007,0.000000000000000000,1.55000000000000004,25.71999999999999886,6.07000000000000028
36799,250173142002,15000US250173142002,4289,2014-18,1296,497,792,291,792,291,792,291,0,12,0,12,504,288,61.109999999999999,32.46000000000000085,100.000000000000000,36.74000000000000199,100.000000000000000,36.740000000000001990,0.00000000000000000,1.52000000000000002,0.000000000000000000,1.52000000000000002,38.89000000000000057,16.46999999999999886
36800,250173142003,15000US250173142003,4290,2014-18,1823,467,1295,473,1295,473,1255,475,40,46,0,12,528,157,71.040000000000006,18.48999999999999844,100.000000000000000,36.53000000000000114,96.909999999999997,9.609999999999999432,3.08999999999999986,3.37000000000000011,0.000000000000000000,0.93000000000000005,28.96000000000000085,4.37000000000000011
36801,250173143011,15000US250173143011,4291,2014-18,1682,379,1269,341,1269,341,1190,292,79,97,0,12,413,185,75.450000000000003,11.05000000000000071,100.000000000000000,26.87000000000000099,93.769999999999996,34.119999999999997442,6.23000000000000043,7.45999999999999996,0.000000000000000000,0.94999999999999996,24.55000000000000071,9.50999999999999979
36802,250173143012,15000US250173143012,4292,2014-18,366,171,229,129,229,129,229,129,0,12,0,12,137,91,62.570000000000000,19.69000000000000128,100.000000000000000,56.32999999999999829,100.000000000000000,56.329999999999998295,0.00000000000000000,5.24000000000000021,0.000000000000000000,5.24000000000000021,37.42999999999999972,17.67000000000000171
36803,250173143013,15000US250173143013,4293,2014-18,1919,355,1266,254,1266,254,1242,255,24,30,0,12,653,181,65.969999999999999,5.12000000000000011,100.000000000000000,20.05999999999999872,98.099999999999994,4.280000000000000249,1.89999999999999991,2.33999999999999986,0.000000000000000000,0.94999999999999996,34.03000000000000114,7.01999999999999957
36804,250173143014,15000US250173143014,4294,2014-18,1432,264,1091,208,1091,208,967,205,124,91,0,12,341,132,76.189999999999998,3.70000000000000018,100.000000000000000,19.07000000000000028,88.629999999999995,8.220000000000000639,11.36999999999999922,8.05000000000000071,0.000000000000000000,1.10000000000000009,23.80999999999999872,8.10999999999999943
36805,250173143015,15000US250173143015,4295,2014-18,1277,292,976,266,976,266,866,242,110,65,0,12,301,110,76.430000000000007,11.33000000000000007,100.000000000000000,27.25000000000000000,88.730000000000004,5.480000000000000426,11.26999999999999957,5.91000000000000014,0.000000000000000000,1.22999999999999998,23.57000000000000028,6.71999999999999975
36806,250173143021,15000US250173143021,4296,2014-18,917,155,650,139,650,139,636,139,14,13,0,12,267,78,70.879999999999995,9.28999999999999915,100.000000000000000,21.37999999999999901,97.849999999999994,4.410000000000000142,2.14999999999999991,1.94999999999999996,0.000000000000000000,1.85000000000000009,29.12000000000000099,6.94000000000000039
36807,250173143022,15000US250173143022,4297,2014-18,1618,162,1235,174,1235,174,1171,156,64,38,0,12,383,87,76.329999999999998,7.57000000000000028,100.000000000000000,14.08999999999999986,94.819999999999993,18.390000000000000568,5.17999999999999972,2.99000000000000021,0.000000000000000000,0.96999999999999997,23.67000000000000171,4.83000000000000007
36808,250173151001,15000US250173151001,4298,2014-18,2515,334,1699,258,1699,258,1628,260,71,41,0,12,816,238,67.549999999999997,4.96999999999999975,100.000000000000000,15.18999999999999950,95.819999999999993,4.740000000000000213,4.17999999999999972,2.33000000000000007,0.000000000000000000,0.70999999999999996,32.45000000000000284,8.42999999999999972
36809,250173151002,15000US250173151002,4299,2014-18,2225,222,1636,192,1636,192,1582,187,54,40,0,12,589,133,73.530000000000001,4.54000000000000004,100.000000000000000,11.74000000000000021,96.700000000000003,1.360000000000000098,3.29999999999999982,2.41000000000000014,0.000000000000000000,0.72999999999999998,26.46999999999999886,5.36000000000000032
36810,250173152001,15000US250173152001,4300,2014-18,1559,326,1042,282,1042,282,1022,282,20,32,0,12,517,189,66.840000000000003,11.48000000000000043,100.000000000000000,27.05999999999999872,98.079999999999998,5.280000000000000249,1.91999999999999993,3.02999999999999980,0.000000000000000000,1.14999999999999991,33.15999999999999659,9.93999999999999950
36811,250173152002,15000US250173152002,4301,2014-18,2522,360,1874,373,1858,374,1828,369,30,32,16,26,648,196,74.310000000000002,10.31000000000000050,99.150000000000006,2.97999999999999998,98.390000000000001,1.489999999999999991,1.61000000000000010,1.68999999999999995,0.849999999999999978,1.37999999999999989,25.69000000000000128,6.84999999999999964
36812,250173152003,15000US250173152003,4302,2014-18,1167,251,957,258,957,258,901,259,56,52,0,12,210,99,82.010000000000005,13.33000000000000007,100.000000000000000,26.96000000000000085,94.150000000000006,9.390000000000000568,5.84999999999999964,5.20000000000000018,0.000000000000000000,1.25000000000000000,17.98999999999999844,7.54999999999999982
36813,250173152004,15000US250173152004,4303,2014-18,1785,436,1228,394,1228,394,1169,366,59,66,0,12,557,158,68.799999999999997,14.31000000000000050,100.000000000000000,32.07999999999999829,95.200000000000003,42.679999999999999716,4.79999999999999982,5.15000000000000036,0.000000000000000000,0.97999999999999998,31.19999999999999929,4.50000000000000000
36814,250173154011,15000US250173154011,4304,2014-18,1793,174,1194,189,1194,189,1178,188,16,18,0,12,599,103,66.590000000000003,8.33000000000000007,100.000000000000000,15.83000000000000007,98.659999999999997,2.009999999999999787,1.34000000000000008,1.48999999999999999,0.000000000000000000,1.01000000000000001,33.40999999999999659,4.74000000000000021
36815,250173154012,15000US250173154012,4305,2014-18,1549,328,756,174,756,174,706,160,50,45,0,12,793,298,48.810000000000002,4.40000000000000036,100.000000000000000,23.01999999999999957,93.390000000000001,30.160000000000000142,6.61000000000000032,5.75000000000000000,0.000000000000000000,1.59000000000000008,51.18999999999999773,15.89000000000000057
36816,250173154021,15000US250173154021,4306,2014-18,1044,208,648,150,648,150,622,151,26,21,0,12,396,92,62.070000000000000,7.32000000000000028,100.000000000000000,23.14999999999999858,95.989999999999995,7.019999999999999574,4.00999999999999979,3.10000000000000009,0.000000000000000000,1.85000000000000009,37.92999999999999972,4.53000000000000025
36817,250173154022,15000US250173154022,4307,2014-18,1592,172,1167,158,1167,158,1132,159,35,38,0,12,425,77,73.299999999999997,5.98000000000000043,100.000000000000000,13.53999999999999915,97.000000000000000,3.629999999999999893,3.00000000000000000,3.22999999999999998,0.000000000000000000,1.03000000000000003,26.69999999999999929,3.87999999999999989
36818,250173154031,15000US250173154031,4308,2014-18,655,150,429,115,429,115,396,105,33,27,0,12,226,66,65.500000000000000,9.13000000000000078,100.000000000000000,26.80999999999999872,92.310000000000002,34.799999999999997158,7.69000000000000039,5.95000000000000018,0.000000000000000000,2.79999999999999982,34.50000000000000000,6.25000000000000000
36819,250173154032,15000US250173154032,4309,2014-18,795,122,564,108,564,108,556,109,8,12,0,12,231,68,70.939999999999998,8.13000000000000078,100.000000000000000,19.14999999999999858,98.579999999999998,4.139999999999999680,1.41999999999999993,2.10999999999999988,0.000000000000000000,2.12999999999999989,29.05999999999999872,7.29999999999999982
36820,250173155001,15000US250173155001,4310,2014-18,1154,244,712,210,712,210,687,207,25,29,0,12,442,165,61.700000000000003,12.68999999999999950,100.000000000000000,29.48999999999999844,96.489999999999995,5.940000000000000391,3.50999999999999979,3.93999999999999995,0.000000000000000000,1.68999999999999995,38.29999999999999716,11.77999999999999936
36821,250173155002,15000US250173155002,4311,2014-18,1398,282,1138,225,1138,225,1055,182,83,81,0,12,260,121,81.400000000000006,22.98999999999999844,100.000000000000000,19.76999999999999957,92.709999999999994,24.329999999999998295,7.29000000000000004,6.96999999999999975,0.000000000000000000,1.05000000000000004,18.60000000000000142,7.79999999999999982
36822,250173155003,15000US250173155003,4312,2014-18,698,266,504,236,504,236,479,213,25,35,0,12,194,177,72.209999999999994,19.64999999999999858,100.000000000000000,46.82999999999999829,95.040000000000006,61.369999999999997442,4.95999999999999996,6.54000000000000004,0.000000000000000000,2.37999999999999989,27.78999999999999915,23.03999999999999915
36823,250173155004,15000US250173155004,4313,2014-18,830,243,636,177,636,177,620,168,16,25,0,12,194,109,76.629999999999995,30.94999999999999929,100.000000000000000,27.82999999999999829,97.480000000000004,37.869999999999997442,2.52000000000000002,3.87000000000000011,0.000000000000000000,1.88999999999999990,23.37000000000000099,11.21000000000000085
36824,250173155005,15000US250173155005,4314,2014-18,1177,328,753,271,753,271,705,267,48,45,0,12,424,155,63.979999999999997,14.57000000000000028,100.000000000000000,35.99000000000000199,93.629999999999995,11.039999999999999147,6.37000000000000011,5.51999999999999957,0.000000000000000000,1.59000000000000008,36.02000000000000313,8.51999999999999957
